Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,VALE,XLB,XME
2018-01-17,54.3465576171875,20.457143783569336,2244.5,25.644323348999023,21.809999465942383,12.449999809265137,17.888084411621094,86.26951599121094,31.230566024780273,5.296451091766357,26.293298721313477,28.401491165161133,6.906530857086182,26.652027130126953,35.05646896362305
2018-01-18,50.54163360595703,19.93043327331543,2244.5,25.587268829345703,21.420000076293945,13.25,17.55331039428711,86.60440063476562,31.06431007385254,5.147637367248535,26.019990921020508,28.386348724365234,6.906530857086182,26.635089874267578,34.51643371582031
2018-01-19,50.63698959350586,20.18438148498535,2244.5,25.753253936767578,22.139999389648438,13.050000190734863,18.059999465942383,87.06110382080078,31.24640464782715,5.2693939208984375,26.132118225097656,28.290451049804688,6.911703109741211,26.79599952697754,34.759456634521484
2018-01-22,50.484413146972656,21.275426864624023,2244.5,25.644323348999023,23.040000915527344,13.0,18.087141036987305,88.37030029296875,31.396806716918945,5.242337226867676,26.14613914489746,28.49234390258789,6.8910088539123535,26.732481002807617,35.002464294433594
2018-01-23,50.05528259277344,20.29724884033203,2244.5,25.286426544189453,22.770000457763672,13.050000190734863,17.68902587890625,87.45690155029297,31.919300079345703,5.059700965881348,25.802749633789062,28.093597412109375,6.57025671005249,26.72824478149414,34.95746612548828
2018-01-24,50.82771682739258,20.447742462158203,2244.5,25.758441925048828,23.190000534057617,13.350000381469727,17.734270095825195,87.53302764892578,32.90885543823242,5.066464424133301,26.139123916625977,28.340925216674805,6.8185811042785645,26.842580795288086,35.16447448730469
2018-01-25,50.64653015136719,20.466550827026367,2244.5,25.36941909790039,23.799999237060547,13.149999618530273,17.933320999145508,86.88294219970703,32.27553176879883,4.99882173538208,26.118104934692383,28.144075393676758,6.6995930671691895,27.02042579650879,34.759456634521484
2018-01-26,51.49524688720703,20.692285537719727,2244.5,25.93479347229004,24.34000015258789,13.050000190734863,17.679983139038086,86.7682113647461,32.497188568115234,5.059700965881348,26.30731201171875,28.421682357788086,6.782366752624512,27.138994216918945,35.05646896362305
2018-01-29,51.962520599365234,21.33186912536621,2244.5,25.665075302124023,23.6299991607666,12.899999618530273,17.761415481567383,86.16399383544922,31.729297637939453,5.066464424133301,26.30030632019043,28.593290328979492,6.751326560974121,26.829877853393555,34.57045364379883
2018-01-30,50.08389663696289,20.993263244628906,2250.0,25.36941909790039,22.610000610351562,12.75,17.30900764465332,84.46611022949219,31.745134353637695,4.870299816131592,25.8868408203125,28.35102081298828,6.7202863693237305,26.635089874267578,33.544403076171875
2018-01-31,49.60708999633789,19.80815887451172,2250.0,25.42647933959961,22.25,12.850000381469727,17.643787384033203,84.3131332397461,32.0697021484375,4.910885334014893,25.75369644165039,28.320730209350586,6.772021293640137,26.65626335144043,33.211395263671875
2018-02-01,49.98854064941406,16.723133087158203,2250.0,25.5768985748291,22.829999923706055,13.949999809265137,17.598546981811523,84.12960052490234,31.950965881347656,5.04617166519165,25.928892135620117,28.52768325805664,6.8185811042785645,26.292091369628906,33.34639358520508
2018-02-02,46.81299591064453,16.62907600402832,2250.0,24.809228897094727,21.020000457763672,13.100000381469727,16.259431838989258,81.54450988769531,30.85056495666504,4.82295036315918,24.53433609008789,27.422300338745117,6.487481594085693,25.60187339782715,31.8253231048584
2018-02-05,46.21221160888672,15.359321594238281,2250.0,24.10379981994629,20.90999984741211,12.699999809265137,15.969891548156738,79.7319107055664,29.924339294433594,4.850007057189941,24.14189910888672,26.897380828857422,6.409878730773926,24.623699188232422,31.33031463623047
